NA	sentiment	tweet
2.64234E+17	positive	Zumba!!!! Have you tried it yet? Next session begins November 15th! Sign up now\u002c Great way to keep up your cardio... http://t.co/5ENx1dmM
2.64096E+17	positive	Hopefully I feel better by tomorrow because I want to go to the Gotti concert with my friend
2.59452E+17	neutral	The first cast pic from the new season of Being Human @ http://t.co/lnMgsmNu Who\u2019s excited for January 14th @BeingFans
2.64121E+17	neutral	@AdamSchefter he has missed Chiefs\u002c Saints and Vikings it was a 4 game sus and this game at Oak would be his 4th he can play Nov 11th
2.57966E+17	positive	@Noah_Sutter No\u002c you\u2019ll play a cute 12th ranked team in the sugar bowl #HaveFun
2.64144E+17	positive	I am pretty excited to be going to Indiana tomorrow! #letsgohawk #iowacheer #iowafootball
2.58538E+17	neutral	Sugar bowl for breakfast then Stamford mall with friends from Denmark. Basketball tryouts for 7th grade. It\u2019s going to be a very long day.
2.57861E+17	neutral	Did @RealSkipBayless just compare Aaron Rodgers to Matt Flynn @stephenasmith??? #c\u2019mon #FirstTake
2.64141E+17	positive	@Real_Liam_Payne d\u2019aw cuties :). Liam you may need a blanket to keep your head warm love! Haha love you .x
2.63637E+17	positive	Cowboys gone beat the falcons Sunday night
2.53691E+17	neutral	Moving on...watching Red Tails with the bestie for the 3rd time in 5 days
2.64195E+17	neutral	@Diana_Gomez90 Text me tomorrow if you get a chance! I watched TVD tonight
2.62783E+17	neutral	we all know im not gonna make it to Thursday so ima stay home that day and watch Greys Anatomy
2.64075E+17	neutral	@TashJoeZA If you watch an hour of Comedy Central (Ch 122) you\u2019ll be able to recite all the \u2019Quickies\u2019 by heart tomorrow morning.
2.64235E+17	negative	@Zanzetsuken @bearman399 I have no one to drive me :( I am going to Amy\u2019s tomorrow to do Maths.
2.6385E+17	negative	@Raptors have no one to blame n the home opener loss - to the Pacers - Except themselves.  Lots of bad shots in the 4th!  #Toronto #Raptors
2.64021E+17	neutral	Links 1 Nov: What Does Apple\u2019s 10-K Filing Tell Us?: Apple has just filed it\u2019s annual 10-K with the SEC. For those unused to the arca...
2.64214E+17	neutral	Report: Romney to visit #BucksCounty Sunday as part of last minute push from the campaigns to the Philly suburbs. http://t.co/NHPIOJDv
2.64126E+17	positive	I hate sweating. Advantage of tropical islands. Sun. Advantage of Wisconsin is the coldness. http://t.co/77Y9vR0x
2.64234E+17	positive	@pariskennedy do it! I\u2019m one of those rare natural California bLondes . . . Open after.Nov 15.:) would love some CT anyways . . .
2.58973E+17	neutral	Miss America is coming to Buffalo on October 30th at the Theodore Roosevelt Museum and Historical Site from... http://t.co/QdkaZOLj
2.63336E+17	neutral	@jimrome you should get Peyton Manning or Drew Brees to talk about the Sunday night game.Or Sean Peyton to see how he\u2019s handling suspension
2.64215E+17	positive	@MittRomney Rally tomorrow morning\u002c Wisconsin\u2019s going red! #WIgop #RomneyRyan2012 #ProudConservative #tcot #Commit2Mitt
2.62339E+17	negative	Here\u2019s video of the unimaginable goalline fumble that may have cost Florida a shot at the National Championship: http://t.co/u5qX6P6F
2.58986E+17	neutral	@OfficialErza nope dang it! We decided Miss America in January because a couple of my teen sisters are  competing. Are you going?!
2.55085E+17	negative	Romney falsely claimed he saw his father march with MLK Jr. http://t.co/DrhKpGbN. Anything he won\u2019t lie about?
2.64206E+17	positive	@Bo0gieWo0gie  You can thank me now for an entertaining game next Monday night for the Steelers since you\u2019re playing the Chiefs
2.64206E+17	positive	I can\u2019t wait til Saturday! I\u2019ll be there 4 the pregame show tomorrow\u002ci love college gameday &I\u2019m glad Gameday is here at LSU!! GEAUX TIGERS!
2.6296E+17	positive	Looking forward to tomorrow night :) The Man Who Sold The World - David Bowie & the 1970\u2019s @ Showroom & Workstation http://t.co/AAYK0ivH
2.63557E+17	positive	@onedirection please cani have a tweet or retweet because it is my 11th birthday thank you love you ZAYN MALIK
2.64171E+17	neutral	lmao my last retweet\u002c I was popped from 6th grade to sophomore year\u002c Jr year I was doing something\u002c and Sr year\u002c you couldn\u2019t tell me shit
2.63607E+17	positive	Comedy Central starts beaming into SG from tomorrow on StarHub... And I am more than mildly excited abt it #tvnirvana
2.59979E+17	neutral	"Contraband on Blue Ray = $15 1st Season of Martin = $10 Sidney Poitier \""in the heat of the night\"" = $5 @ PS3 http://t.co/Ko4HWIQw"
2.64073E+17	positive	Off to Swansea tonight.  Hoping for sun on the beach tomorrow #optomistic
2.56153E+17	neutral	FTR\u002c re: OSU/Texas...the last half of the 4th quarter of the Fiesta Bowl was\u002c at the time\u002c the greatest then worst game I\u2019ve seen in person
2.64161E+17	positive	I\u2019m just waiting for tomorrow because Andy is going to make a triple double! @cavs @TweetQTube
2.64152E+17	neutral	LOL omg can we make Drew Brees the 6th 1D member?
2.60097E+17	neutral	@Ameera_StarFan tomorrow filming Wizards of Waverly place the movie 2 starts
2.63698E+17	positive	@ochocinco Pats fan here. How long are you in Tampa?  I fly in Friday night. Considering your budget\u002c I\u2019d love to buy you a cigar! #Generous
2.64155E+17	negative	@ToddWilliams I\u2019m not watch today :(\u002c but my friday going to be just for TVD
2.6359E+17	positive	@onedirection When you coming to Barcelona\u002c I think the 22 May but not sure.   I love you Zayn Malik!!
2.63963E+17	neutral	"\""@Scwale: Going to the Celtics game Wednesday. :D\""TAKE ME"
2.63719E+17	neutral	Day 3 and all the tray works in at F&B\u2019s in Oldham. Start wiring tomorrow #SparkingAt100Mph
2.62975E+17	positive	I have a whole day of history GCSE tomorrow great!
2.6403E+17	positive	Heading to @pac12 media day\u002c which gets underway shortly here in SF.  Good news early on\u002c with Stanford picked to finish 4th in media poll.
2.63561E+17	neutral	@gonk65 got a photoshoot day on this sat at NLC. Just mention cos you\u2019d asked abt piccies other wk. Let me know if you want a slot booked. D
2.57138E+17	positive	This Christmas\u002c all I\u2019m asking for is a trip to watch Miss America in January. It\u2019s the only thing I want.
2.64203E+17	negative	Watching the news about sandy.. makes my problem seem so small. Yet I had a headache all day. =\ on another note tom is my friday!
2.64258E+17	negative	All my thoughts and prayers go out to Sergei Bubka Jr. who fell from the 3rd-floor-apartment in Paris.
2.53082E+17	neutral	dati SOPA at PIPA\u002c ngayon Cyber Crime Law?! May i know what\u2019s the content of this law first? Boom\u002c charot!
2.63858E+17	neutral	Today is the 1st Int\u2019l Lennox-Gastaut Syndrome Awareness Day. Take a moment to learn about LGS. @LGS_Foundation http://t.co/rcFJKk5e
2.64124E+17	negative	Babe just left to Tucson. :( Won\u2019t see him till Saturday. #Badtime
2.64162E+17	positive	After Saturday bama\u2019s tide want be Rollin any more. GEAUX TIGERS!
2.64112E+17	positive	Happy All Saints Day.  One of our freshman led us in beautiful Litany of the Saints today.  Tomorrow\u002c we... http://t.co/9Z1ZZJMC
2.64259E+17	positive	Huge day of NBA tomorrow. Whoop. League pass is awesome.
2.57679E+17	neutral	See ya on 30 Rock on Thursday @ryanlochte! They just announced it during the GB-HOU game! :-)
2.64258E+17	negative	Maths topic test better be on Thursday or I\u2019ll be so angry at the teacher.
2.61918E+17	positive	Set your DVR\u2019s & VCR\u2019s\u002c @jessicaleccia is scheduled to make her guest appearance on 30 Rock next Thursday!
2.63E+17	positive	What an Amazing Halloween Weekend! A lot of Great costumes! Can\u2019t wait for the big night This Wednesday! Underworld at Cinema!
2.63166E+17	positive	Can\u2019t wait for tomorrow night\u2019s Welcome to the Underworld party - I love Halloween!  The question is\u002c what... http://t.co/9R5rxD5L
2.63235E+17	neutral	There\u2019s gunna be tumbleweed going through Oldham tomorrow night cos everyone will be in birdcage wow
2.64158E+17	neutral	If we grabbed those people in the sun life stadium n place em in the orange bowl te stadium would look pack n louder
2.56716E+17	neutral	Today is 12 October 2012. Five years ago on 12 October 2007 the first Wizards Of Waverly Place episode ever premiered on Disney Channel.OMG.
2.63851E+17	positive	Even Elvis is going all out for Saturday! Can\u2019t wait! #derbyday @Chantellebrown3 @JessWemyss @Angela_Jade @JGod86 http://t.co/T8CNM1Gp
2.54947E+17	negative	My guess is that the Huntsman endorsement is a negative in the 4th District race. http://t.co/mIjelZ7y #utpol
2.64076E+17	negative	May jus have to fuck with those Hawks tomorrow! Niggas luv a deal
2.64225E+17	positive	Hawks vs rockets today\u002chawks vs thunder Sunday.so glad the NBA is back
2.63274E+17	negative	That @SportsCenter ride along with Les Miles was the most awkward piece of television ever. 2nd place is this HELLO piece.
2.64251E+17	neutral	@jcastilloj One Direction is going to be here on November 9.. Los Angeles won Bring 1D to US and Ellen giving tickets but you have to apply
2.64252E+17	neutral	Paid In Full\u002c Juice\u002c the Friday movies and ATL are classics.
2.64246E+17	positive	Going to the mall tomorrow to get some Xbox live for Tuesday and maybe some edo\u2019s. I wish I could have that stuff all day #mmm
2.63696E+17	positive	@philmcnulty @wsagfanzine  Soton v Everton originally Sat 3pm 19th Jan. rescheduled for the Monday 8pm. Nice one Sky. #thinkingofthefans
2.63965E+17	negative	@MikeAndMike Big Ben had the best rookie year out of all those quarterbacks and when he one his 2nd Super Bowl had a terrible line
2.64132E+17	neutral	Maidstone in Kent this Morning ! with an Alfa - Wisbech for a Honda  Tomorrow brings Swansea then return from... http://t.co/393qgGge
2.63354E+17	positive	@JamesSantelli @alisonbrie I think Thurs is good news\u002c though. Back with 30 Rock\u002c Parks and Rec where it fits in\u002c and not Fri death knell.
2.64139E+17	positive	Wondering how much i love my Lakers. $380 for two lower level tickets when they play the Mavs on Nov 24th!!  Thinking really hard about it..
2.63686E+17	neutral	#HalloweenSong now playing X Files\u002c Phantom of the Opera\u002c Halloween\u002c Friday the 13th\u002c Psycho\u002c Devil\u2019s Rejects - what are you listening to?
2.6415E+17	positive	@Harry_Styles is so damn cute!!! 1 day to go DIRECTIONERS!!!!!!!! It\u2019s coming out at 8 tomorrow!!!!!! Liam 2mm morning http://t.co/RVag067a
2.64181E+17	positive	Friday has arrived. I have to admit that Rebecca Black\u2019s song doesn\u2019t sound so lame when it\u2019s actually Friday.
2.62243E+17	neutral	Getting the kidz ready for Aaliyah\u2019s 2nd Birthday Party
2.62221E+17	neutral	Saturday night = horror movie marathon night with friends. The Devil Inside. Done. The Ring. Next up.
2.5903E+17	negative	The Devil Inside may be the worst movie I\u2019ve ever seen.
2.64115E+17	negative	@RackEmWillee they are saying if they don\u2019t put the Winter Classic on lock tomorrow with Michigan- we won\u2019t even have a season :(
2.64238E+17	neutral	@LittleBrahh Siiiiiii miiiija just gotta ask mi padres tomorrow morning:D
2.60619E+17	neutral	#Underworld: To the Fans of Underworld and Independent Art:As you may already know\u002c Underworld is once again in... http://t.co/1fpx5zAO
2.6347E+17	negative	Everything is the same with the Heat. LeBron can\u2019t play in the 4th\u002c Heat fans are still cocky as fuck\u002c and Chris Bosh STILL a raptor!!!!
2.64114E+17	negative	@CBSNews Oh PLEASE! He\u2019s been every political affiliation under the sun.    #RomneyRyan2012 and hey CBS one word: BENGHAZI now THAT\u2019S news.
2.64227E+17	neutral	Its going down this Sat. Bama vs LSU|Oregon vs USC|KSU vs OSU| and I have to watch Texas vs Texas Tech
2.64237E+17	neutral	Zayn\u002c will you really take me there? Wherever that may be. http://t.co/S89EXVYN
2.62763E+17	negative	Bottom of the 10th\u002c 2-2 count\u002c and security hassles the John 3:16 guy behind the plate.
2.64201E+17	positive	"@SetMeFreeBabe She has a new show starting tomorrow on ABC \""Malibu Country\"" looks funny. I set the DVR I\u2019m gonna check it out. #LoveHerToo"
2.51703E+17	neutral	Watching Red Tails ... for the 1st time
2.63833E+17	positive	I wish @MaggieKipi was going to Cowboys tomorrow. I miss her.
2.64256E+17	positive	Thank fuck it\u2019s Friday. To all the lads off to Newcastle have a good one. Wish I was coming with ya. #HavePlenty
2.64115E+17	negative	Report: Steelers can\u2019t find hotel\u002c to travel Sun.: The Pittsburgh Steelers will fly to New York only hours before playing the Giants ...
2.6318E+17	positive	We\u2019re so excited about the Firework display this Saturday at Tudor Grange Park from 6pm!  Did you know its the... http://t.co/bEKpvvQB
2.64248E+17	positive	Oooooooohhhhhhhh me likey Houston +6 tomorrow. Hope the numbers line up
2.64217E+17	negative	Let\u2019s all talk shit about the Thunder at school tomorrow now. Since they talk too much about the Lakers.
2.64239E+17	neutral	@LaurenDenise_13 it depends which one we wanna go too. may 16th she\u2019ll be in houston may 21st austin may 22 San antonio and may 25th dallas.
2.64188E+17	neutral	Gonna go to zumba with my mom Mondays Wednesdays nd Fridays then zumba at school on Thursday nd on Tuesday kettle bell work outs!
2.64256E+17	neutral	@JhaSanjay ROTFL my stomach hurts man. Damn! what a dim wit you are! Google kids4cash\u002c may be you will understand. What am i thinking! LOL
2.64137E+17	positive	Geaux Tigers!!! Come and tailgate with us at our Neighborhood Tailgate Party Saturday and enjoy yourselves to some Bloody Marys and Mimosas.
2.26965E+17	positive	@raykipo take Silver at the Hib cup. Great day. See you all @UKParachuting for the boogie starting tomorrow
2.64259E+17	neutral	If you still don\u2019t want to listen\u002c wait until Monday on iTunes at 5pm (GMT) you can listen all of the TMH songs.
2.64118E+17	neutral	2: Sun Records\u002c the birthplace of rock\u002c launch pad to careers of Elvis\u002c Cash\u002c Lewis and other early rock gods
2.64229E+17	neutral	That game will be on Sun night at 9 Eastern in LA and for Vancouver it\u2019s http://t.co/MXxHM3IP. #SEAvRSL tomorrow night at 10. #MLSPlayoffs
