NA	sentiment	tweet
2.29802E+17	neutral	"Brokenhearted Karmin | Format: MP3 Download (5)Release Date: May 8, 2012 Download:  $0.25 (Visit the Hot New Rel... http://t.co/ImQi4J7P"
2.59673E+17	neutral	"The last time the Bearcats didn't have Walt in the starting lineup, September 12th 2009. 41 straight starts have come since that game."
2.49375E+17	negative	"Sophos is the Lamest Virus Ever...: Starting September 19, Sophos successfully became the lamest... http://t.co/14HqjMMq |InfoSecIsland"
2.6232E+17	neutral	"La Liga: Barca and Betis march on, Malaga held: Real Betis moved up to fourth in the table ... http://t.co/mdYFE4km http://t.co/iDWtFSZF"
2.62397E+17	neutral	We (DWill) was the first to get cooked by Jeremy Lin then Deron came and put dude to bed... I'm sure thats why he may have said it
2.2744E+17	neutral	"Miss last Friday's Soundboard on @wtju911FM? We talked McIntire Park, Stonefield, & more with @cvillenews_desk: http://t.co/jM2QIcOX"
2.63495E+17	negative	"So I'm listening to this Beatles' playlist to study for my Beatles midterm on Friday, and fucking SNSD is one of the related videos. #WTF"
2.61096E+17	neutral	"What does it take to be an entrepreneur? Find out from Friars in Fashion tomorrow, THU, 4pm, Bowab in Smith Center http://t.co/QWKiZ93A"
2.54241E+17	neutral	the Jasmine Brand: Bobbi Kristina's Reality Show Kicks Off October 24th...Will You Tune In? http://t.co/63VIH9Wl
2.60261E+17	positive	"Well done to the Deloitte #2012BCTWF winners appearing in the Sunday Times. #VirginActiveSA, #MiWay and #Strate are the best employers in SA"
2.53801E+17	neutral	"Live in the city? Go to WGC!  Live in the Hutt? Go to Horti Hall!  GLYN BARRETT from UK speakin at BOTH! Tomorrow, 7pm #hutt4life #cityswag"
2.59335E+17	positive	"Y'ello,the following people have won Invites to the Headies (main event) tomorrow.  Venue: Eko Hotel and Suites,... http://t.co/jn5imrJv"
2.63986E+17	neutral	GOLF VIDEO:Masters Champ & Ryder Cup cheerleader Bubba Watson lands in China for the 1st time & reflects on year http://t.co/TbtqQe7P
2.64204E+17	positive	@VictoriaLynn070 shes good! she turned a year old last month and shes going to peru with my mom on saturday
2.45617E+17	neutral	Avril Lavigne says after debuting spring line for Abbey Dawn she may make own wedding dress http://t.co/oi58VaTr
2.63874E+17	negative	The Heat played with the Celtics and LeBron didn't play none the 4th Id rather lose to the Celtics than Mavs w/o Dirk and Trailblazzers
2.62013E+17	neutral	Anybody want to play some football tomorrow in Doral around 530? hit me up
2.57184E+17	neutral	@hazmaterial let's get tix for the cards vs Bearcats game the 26th
2.10515E+17	negative	@REAMER_72 I think Sean Parker is a fuck. He may have a point about it being boring. But the guy is a drug addict idiot that cant hold a job
2.31358E+17	positive	"@BACKSPIN_MAG Oct 15th @RapsUnited Nation presents German wave  Vol1, the best German MCs you never heard  #RUN http://t.co/Z9xpJRcg"
2.64143E+17	positive	Ahhhhh I can't wait til Laidback Luke drops show me love & speak up tomorrow! Last time he dropped them Sooo hardware!!! I love him!!!!
2.63275E+17	positive	One other possibility: Hawaii. Chow may be done with BYU and Hawaii may have better options from teams on probation for their Dec 7 game.
2.56724E+17	neutral	The Addo Rose and Garden Show takes place from tomorrow until Sunday at the Valentine Hall in Addo. #EasternCape. http://t.co/LZYkB1jW
2.54311E+17	neutral	This Sunday at Nikki Beach Miami Legendary Oscar G once again bringing done the house! Last time we hit OVER http://t.co/Lx5jPfh7
2.6405E+17	negative	@DonzThaDon @BlueVino May not have. But I just know appeared to be better in early 80s before Reagan fired Air traffic controllers.
2.62899E+17	positive	today I am goin to a garden centre with my mum it's jst a part of my crazy lifestyle rt if ur cryin with jealousy c'mon u r x xx xb
2.52759E+17	neutral	Registration open for 2013 Land Expo with exclusive access to Jim Rogers. Jan 17-18 in West Des Moines. http://t.co/fcTUAyIu #LandExpo
2.43103E+17	neutral	News Alarm: Tim Byrdak (P - NYM) Tim Byrdak is going in for surgery with Dr. David Altchek in New York tomorrow. (http://t.co/GMrPWv9W)
2.45621E+17	neutral	Iherd jboogie coming to Nitemoves foam party #yall know it go dine we he around September 22nd Saturday fm 1960 Nitemoves leggo
2.10703E+17	neutral	@anatomy of an attack with Sophos http://t.co/8nTw1HsT first EUROPEAN vendor SECURITY solutions(@ Living Tomorrow)... http://t.co/bV6DZuLv
1.7959E+17	positive	"@vi079 Backed the other Ruby. Error. Each way lucky 31 depends on Scotsirish, surely Quevega won't let me down? May have a punt on the last."
2.60015E+17	positive	the boys really like to see the sun... have you listened to UAN and LWWY?
2.57948E+17	positive	"Winter Jam coming up November 18th...TOBY MAC JUST ANNOUNCED AS HEADLINER! Only $10 at the door, no advance tickets needed!"
2.59363E+17	neutral	@evrfc The new head honcho gives his thoughts in tomorrow's Argus. Business as usual is the gist.
2.50685E+17	neutral	"Whitney Houston's daughter Bobbi Kristina stars in a new reality show, much of it filmed in Atlanta http://t.co/IG2tCxSY"
1.79762E+17	negative	These #Iditarod updates are making me nervous!!! Sounds like Dallas Seavey has it but hope Aliy Zirkle can stay in 2nd!!!!
2.18838E+17	positive	The last 2 years serving Jesus at KARM on Friday nights has taught me more about the message of the gospel than I learned in the 32 years b4
2.62069E+17	positive	@rumpfshaker @TheRickWilson More good news may O and Carter can have a beer summit in the Gaza strip
2.606E+17	neutral	I will be live-tweeting tomorrow's Minnesota Wild vs.Montreal Canadiens game from the X! Stay tuned for in-game...... http://t.co/062LkuJD
2.61653E+17	positive	11 hours of sleep :) Thank you sembreak namiss ko ung kagisingmo may nambubulabog agad sayo Lukas and Rushers i miss you :*   #taongbahay:)
1.79651E+17	neutral	UCLA says Howland will return for 10th season - UCLA announced Tuesday that Ben Howland will remain on the job as me... http://t.co/uYJPw6Vu
2.59297E+17	positive	Can't wait for Epik High's comeback perf at Inkigayo this Sunday! my Bommie unnie will join the perf!!!!! super excited!!!
2.56342E+17	neutral	"@johnmuttimer retweet pls: West-End Star Michael Ball with Cork Youth Orchestra, Dec 8th & 9th, City Hall. Tickets from Ticketmaster.ie"
2.60801E+17	neutral	"Reggie Wayne has run 64.1% of his routes from the slot. He has 45 targets on those routes, 3rd most in the league."
2.61655E+17	positive	Sone_Jai recommends Last Friday Night (T.G.I.F.) by Katy Perry. Listen to it for free on Deezer! http://t.co/6bi8u5Sc
2.25697E+17	neutral	"Listening to Duelo, pesado with @shortychorizo so ready for Saturday to dance dance dance"
2.60489E+17	positive	Just Like Me was 4th Most Requested on AKA today! Thanks for the support!!!!!!! It's also on FLAVA now!
2.54978E+17	positive	Newcastle Utd upping the ante in the 2nd half.
2.27297E+17	positive	@neilpressimone the congrats one? Thanks btw. We race at LVMS in Sept and Nov. Not sure if I'll do the September one though
2.26572E+17	neutral	@JDingo17 sooo 7 on 7 at northglenn tomorrow morning at 10 you down
2.54336E+17	positive	Friday's Frock is Irie's Thunderbolt Dress by GLAM! This adorable dress can be worn now with boots (now buy one... http://t.co/skJ0eBeJ
2.423E+17	positive	I think I may try the Sydney Dalton diet..wish me luck
2.63306E+17	neutral	Bahraini prince to visit Gaza on Thursday: A Bahraini prince will on Thursday make a rare trip to the Gaza Strip...  http://t.co/5C7mi1Gr
2.5067E+17	neutral	4 FREE NASCAR TICKETS to the LVMS Truck Race this Saturday in Vegas (Dayton or Carson City) http://t.co/kwZqOZK1
1.79328E+17	neutral	"one tip I will give for tomorrow, is a treble. Sprinter Sacre, Hurricane Fly and Quevega pays nearly 5/1 with Ladbrokes #buyingmoney"
2.55688E+17	positive	"Mohawk Place tonight in Buffalo, New York. Roll out! Tomorrow we play Hoosier Dome in Indianapolis, Indiana."
2.49898E+17	positive	@Leonthomas3 Still loving  Must See Saturday.where else can you be VicTORIous Get a Big Time Rush and learn How To Rock. Luved the episode.
2.17835E+17	neutral	Omg!!! Just saw on E News that Harry kissed Niall at the Texas concert on Sunday!! Fangirling!!!!
2.64151E+17	positive	"got my tickets, see you tomorrow Chris and Levi! time to #mosh http://t.co/WM451NxO"
2.58032E+17	negative	"I hate when ppl do rates on IG & lie! The bitch look like UNDERTAKER & you gone give her a 9.7 , c'mon man!"
2.51458E+17	neutral	Duke Energy CEO Jim Rogers spoke publicly in Raleigh for the 1st time since the merger with Progress Energy. #ncpol
1.77325E+17	neutral	"Oh well. President-elect Willard Mitt Romney it will be on November 6th, then."
2.44554E+17	positive	My only wish on this Saturday is for the Demon Deacons to keep it up and stick to the Tarheels
2.31881E+17	positive	"Saturday night in with toast, hot choc & @ollyofficial on E News #happydays"
2.63072E+17	positive	This is just a friendly reminder that tomorrow is Halloween in Metroplex.
1.9549E+17	positive	Day 3 of PSSAs (state tests for 11th grade). Test questions and sci scenarios vary greatly; shouldn't they be taking the same exam? #pssa
2.53235E+17	negative	"Jim Rogers is also responsible for laying off 1,900 N.C workers in a state that has the 5th highest unemployment rate in the U.S"
2.62556E+17	positive	Super Sunday Football indeed! Love the Merseyside Derby!
2.44926E+17	positive	Omg! I just want to run my fingers thru Michael Easton's gorgeous hair! Watching Friday's #GH.
2.53411E+17	neutral	Meet girl who got stuck in toilet at the Leeds Festival | The Sun |News http://t.co/yANtXMjk #teamgrimmy
2.6136E+17	neutral	@rosetehau @MiriaFlavell Why you wanna txt me on Labour Day and don't txt back Losah??? I got an exam on Monday morning
2.63955E+17	neutral	My two west stand lower season tickets for the Albion are available tomorrow night versus Leeds. Let me know if... http://t.co/m917offG
2.64216E+17	positive	@jojowright @bigtimerush I think you should let Rushers pick a date! I suggest November 29! Important day in rusher history! Who agrees?
2.35456E+17	neutral	"#NYC Torn shoulder capsule for Byrdak:    Tim Byrdak, placed on the 15-day disabled list Friday with left should... http://t.co/DsbHDA1t"
2.32927E+17	negative	AUG 9TH St Practice Day. We haven't reached St Patrick's Day yet the snakes are still in Ireland - come in and get bitten! $4 Snake Bites
2.48387E+17	neutral	"Sir Terry Leahy, the man behind Tesco's success, is speaking at @oaklandscollege in WGC tomorrow: http://t.co/2Q13efsz"
1.76609E+17	positive	Fly Madness: William Hill now 5/4 (real price is 4/6) about Hurricane Fly wins Champion Hurdle next Tuesday.
2.64093E+17	positive	"Come support the Center for the Art of Performance at UCLA next Friday! In one special evening, Grupo Fantasma... http://t.co/K7wIFI5u"
2.62053E+17	positive	"They have some really creative things going on at Tapanco (Calle 68 and 47). For instance, this concert tomorrow... http://t.co/Is0Vr4Cu"
2.48277E+17	neutral	Entered the Cape Argus Pick n Pay bike Tour. Happening in March. In #capetown. http://t.co/fmqeAICH That gets a #woot!
2.63323E+17	neutral	One more movie coming your way this afternoon (it's a biggie!) -- and a couple notes on Sunday's The Walking Dead.... stay tuned.
2.53719E+17	neutral	ONE Fighting Championship makes its triumphant return to Singapore Indoor Stadium this Saturday with the Rise of... http://t.co/GI75Pvy9
2.6242E+17	positive	Amazing the things you can learn at Shaker's restaurant on a Saturday night! Wno knew you could drop your kids off here!
2.61992E+17	negative	And Bobbi Kristina may possibly be the worst actress to ever exsist.
2.56074E+17	negative	Problems for Newcastle Utd with new sponsor as star players may oppose Wonga's loans on religious ethical grounds http://t.co/iPaIMOs8
2.57895E+17	negative	@PaigeTaylor_93 I think St patrick would be disapointed if you didnt get a snake up there for the next paddys day..think its on a thurs too?
1.94999E+17	neutral	"Seven Penny Stocks on the Move with Heavy Volume, April 24: CSOC shares have traded as high as $.18 over the pas... http://t.co/OX7oCx72"
2.57366E+17	neutral	"@HooN91y Boo I wanted to watch Inkigayo, but I'll travel tomorrow,so I have to sleep, But I'm with you, in my heart,my soul...."
2.64171E+17	neutral	Susan Boyle lives the dream - Sunday Night - Yahoo!7 News - Yahoo!7 TV http://t.co/KXicfKUL  via @Y7News
2.5707E+17	positive	@aya13tay_1D aww!! Thank U too!! <13  Have a Nice Swift Day you too!! :) and good luck for tomorrow!! I hope you have a wonderfull Day! :)
2.63186E+17	neutral	#WalkingDead fans . I will reveal a major spoiler for next week's The Walking Dead tomorrow at 12est at http://t.co/K4zSyCTC. Pass it on!
2.56709E+17	neutral	"@ClassicFm973 @BukiHQ @Schullzz hi, would you know about the George  Benson show tomorrow at Eko Hotel? How can one get tickets?"
2.63649E+17	positive	@mg_indy Reggie Wayne got rocked at the goalline Sunday & the other team tried to help him up & he wouldn't let them. Thats what I wanna see
2.27303E+17	positive	@NiallOfficial Tomorrow is Directioners Day!! Please follow me! I love you guys! 1D is awesome! You are amazing! I love y'all!
2.5534E+17	neutral	Starting my day of awesomeness by seeing Taken 2 with Steph and Mike D. Then going food shopping and to Monday Night Football
2.64203E+17	neutral	@MacJayThaPrince u going to Laidback Luke tomorrow?!
2.54687E+17	neutral	The key question! Will the Rebel still be 40's this time tomorrow for the Champion Hurdle #RebelFitz #HonDaRebel #Springer #ChampionHurdler
2.55385E+17	neutral	"I have a date with Brentley<3 he's never late, every Monday! 2:30 on the dot (:? #TrueLove"
2.48255E+17	neutral	Wait Spring Breakers is coming out March 5th....is that a worldwide release date or only in the US?
2.63454E+17	positive	Da bulls will be good until drose gets back...I figure they will b a solid 4th seed when he returns
1.96143E+17	neutral	2nd off S/o to Morris hall it went dumb tha whole yr memories
2.62198E+17	neutral	DTN Bangladesh: Khaleda flies to Delhi Sunday: BNP considers the visit 'very significant' as it is taking place ... http://t.co/draPmRm4
2.11964E+17	neutral	"@ThisisEllenB marami sis. Moon that Embraces the Sun, Love Rain, Scent of A Woman, Fashion King, King 2 Hearts, Queen In Hyun's Man =D"
