NA	sentiment	tweet
2.52014E+17	positive	Next Sat\u2019s KIDS\u2019 CLUB film is THE LORAX with more fun \u2019n\u2019 free activities before the film from 10:30am\u002c film 11:15  http://t.co/rpx9lRY1
2.36995E+17	negative	Not cool having Miesha Tate\u002c the former bantam weight champ on the under card. C\u2019mon #Strikeforce treat her better. #RouseyKaufman
2.63487E+17	neutral	PSN Tuesday: Assassin\u2019s Creed 3\u002c Okami HD: You can buy all the Assassin\u2019s Creed you can handle on PSN today. Both... http://t.co/APdsC4ZI
2.63868E+17	positive	Shocking! Warriors may actually have the best coaching staff in the Pacific Division. #GSW #NBA #Lakers #Clippers #Suns #Kings
2.31751E+17	positive	@NeilHolkham going to see the mighty Watford play Spurs tomorrow
2.40285E+17	neutral	Brand new updated logo\u002c edited by David Taylor the new Executive Producer of ROC-TV. First introduction video will be up tomorrow!
2.56766E+17	positive	@Cavillafuertee Cav ! See you tomorrow sa SM Sta.Rosa !! :**
2.55362E+17	neutral	#TOLOnews TOLOnews 08 October  2012: Top news in this Bulletin: The International Committee of the ... http://t.co/zny0E73s #Afghanistan
2.59069E+17	positive	@Jenna_Long11 @JordanBush7 I miss you Jennn! Are you gonna be at the brookwood game tomorrow?
2.28451E+17	neutral	"@Official_RFU \""""Danny Care card. To stand a chance of winning\u002c tell us which football club he was at as a youngster\"""" = Sheffield Wednesday"
2.58919E+17	neutral	Ivanovic reaches Kremlin quarters: Ana Ivanovic advanced to the quarter-finals of the Kremlin Cup on Thursday by... http://t.co/xbIC4XmT
2.61861E+17	positive	@HIBanffHostel @mtnorquay would love to! flying out to Van on the 14th and working in Whistler! Will defo head over to Banff tho!! #Canada
2.62691E+17	positive	Make sure that you\u2019re decked out in your Red\u002c White\u002c and Blue tomorrow for America Day!  Let\u2019s make this homecoming week great.  #Merica
2.42527E+17	neutral	David Ruffin trending... I\u2019m guessing The Temptations movie is on TV? They\u2019re actually the reason I got into music in 5th grade :].
2.62426E+17	positive	Okinawa concert is going to air on 1 nov. Hope someone will record it. I would love to see seunggi & shinhye :)
2.35236E+17	positive	Also excited to see SimCity and BF3 Armored Kill during the @EA conference tomorrow
1.60741E+17	neutral	@akumakata kenot. Same night. Am doing Java Jazz for sure. Can always catch the Foos some other time. The jazz greats? Not likely.
2.60147E+17	positive	I like this outfit so much I want to wear it tomorrow instead of dressing up for America Day.
2.60079E+17	neutral	We hit @MartyrsLive with March Fourth Marching Band next Saturday! Scoop up tickets while they are still available: http://t.co/pnU6ZpvC
2.63786E+17	negative	A 5th grader just told me she got ISS today when I asked her why he told me that she told her teacher that she had a big butt...
2.10657E+17	neutral	I expect to see Danny Care\u002c James Haskell involved in the 2nd test.
2.63841E+17	negative	I really don\u2019t want to go to ISS tomorrow... -_-
2.60521E+17	neutral	A Red Carpet for Radicals at the White House  by Steve Emerson and John Rossomando IPT News October 21\u002c 2012 A... http://t.co/kGcWHS9J
2.49238E+17	neutral	@FantasyGaffer got a suggestion for a GK tomorrow that doesn\u2019t cost over 5.6 ?!!. I want to replace Krul.
2.40287E+17	negative	Bharatiya Janata Party (BJP) national vice-president Gopinath Munde on Sunday refuted rumours that he was going to join the Congress.
2.6362E+17	positive	Looking forward to going to Carrow Road with my brother tonight #coys (he must\u2019ve forgiven me for my behaviour at White Hart Lane in April)
2.64139E+17	positive	I\u2019m loving all the Bond films on Sky anytime. I\u2019m on my 4th of the day
1.76594E+17	negative	Can\u2019t sleep...watching Stevie TV for the 4th time tonight @stevieryan
2.63385E+17	neutral	@nbcnews will the NYSE and Nasdaq be open tomorrow
2.62321E+17	neutral	Late Friday meet was just to clear air\u002c says BJP a day later: Sources said the rumour about Gadkari quitting might have started...  #News
1.76885E+17	neutral	Rush Limbaugh RBI Big Krit Halo 4 #SometimesYouHaveTo Is Lamar Odom really going to the D League ?http://t.co/AtJiGqfQ
2.64184E+17	positive	I just peed myself: Anthropologie to open Knoxville store http://t.co/HRqbR35x
2.09695E+17	neutral	Diana: A Celebration ends June 10th at the @mallofamerica; make sure to see the collection before it leaves! http://t.co/O5WeDZwX
2.01389E+17	neutral	Clocking that marshal in the head with his opening tee shot clearly rattled Harris English. Took him 2 holes to drop from 4th to T26.
2.38349E+17	positive	PM ready for reply on coal blocks: Congress: New Delhi\u002c Aug 22 (IANS) With the Bharatiya Janata Party (BJP)... http://t.co/VoO1DVEw
2.64169E+17	positive	Who wants to to a Knoxville ice bears hockey game with me November 9? #yaknowyawanna
2.64043E+17	positive	Tomorrow is the Big Day! Discount Prices on Botox and Juvederm! Call and make an appointment! http://t.co/L82XnY9P #botox #juvederm #madison
2.44608E+17	negative	I\u2019m sitting home on a Saturday night watching Silent House with my parents. #looooser xP
2.35382E+17	neutral	Red Band End Of Watch Trailer Arrives: Gyllenhaal and Pena vs. the world Back in early May\u002c the green band theat... http://t.co/zOD5OsiK
2.6414E+17	neutral	I forgot GG was released on PSN today. I\u2019ll get it tomorrow\u002c one more day of missing 10+ years of competition won\u2019t kill me.
2.55166E+17	positive	COME TO THE CLUB MONDAY NIGHT! Hope to see you there! OPEN MIC NIGHT 6:30 - 9 PM at IGUANA located at 240 W 54 St\u002c NYC http://t.co/TXqjxfqH
2.62603E+17	positive	Exciting game Fri nite Wildcat football...not ur fault it was not a win...mayb this wk...Go Cats
2.60541E+17	neutral	@erin_hanson if it makes you feel any better CBC national is doing a feature on the Kinder Morgan pipeline Wednesday night. #defendourcoast
2.5571E+17	positive	"Just claimed a sandwich after the employee explicitly called out\u002c \""""Cheese Trifecta for Demetria!\"""" not my name or my order so happy tues guys"
2.63699E+17	positive	@kendricklamar  Listening to the album right now \u002c for the 20th time lol \u002c I\u2019m on Poetic Justice now
2.05111E+17	positive	"@djjanice891 hi there DJ janice.. can you play \""""COLD SUMMER NIGHTS by Francis M.\"""" in way back wed.? this is for you STARLIGHT.. :)"
1.95533E+17	positive	New favorite Below the Cherry Moon (from coming album\u002c Brighter\u002c out March 5th 2012) by whomadewho http://t.co/Dfbpeujd on #SoundCloud
2.62468E+17	neutral	We are in search for Trade Sales Manager in Muscat\u002c Oman. If interested you may APPLY @ http://t.co/V3WQuSkM
2.56841E+17	positive	@brandonivm I recommend going to see Behind the Mask at Laguna Hills Mall on the 30th :) http://t.co/e6Oo2MDu
2.0385E+17	negative	WRITER #MOTIVATION: Dr. Seuss\u2019s 1st book was rejected by 43 publishers before it was accepted by the Vanguard Press. Don\u2019t give up
1.76571E+17	negative	I missed it :(( QT @soOsuh_ditty: i have got to remind myself to watch Stevie TV every Sunday. I was dying.
2.19096E+17	neutral	@SexSlaves at Irving Plaza NYC July 21. Chexk out the poster: http://t.co/Wn5wwnoe
2.47902E+17	negative	Silent House may be full of stupid choices that might make you stop caring\u002c but it\u2019s highly effective at building... http://t.co/IiJtwWsf
2.01378E+17	negative	Harris English\u002c a #pgatour rookie\u002c playing in his first @THEPLAYERSChamp\u002c started his Saturday by plunking a marshal on the head #ouch
1.76934E+17	neutral	"Express Front Line with Kamran Shahid \""""International Day of #Women\"""" 05 March 2012 #Pakistan #MQM #WomenPK"
2.08739E+17	neutral	World Music Festival Rocks City Saturday: Maria Muldaur headlines the day-long event\u002c which bring French G... http://t.co/7iBd9qL0 #jazz
2.64243E+17	positive	Happy Friday everyone. It is 07.48 in South Africa. A great day to all and enjoy a super weekend :)
2.58166E+17	positive	Sat here on my birthday listening to @foofighters - would be great to get a shout out from you guys - Dave Grohl = Legend!!!
2.53584E+17	neutral	Marvel\u2019s Phase Two Kicks Off with \u2019Iron Man 3\u2019 Trailer on October 23rd http://t.co/0i2T0iTo #Featured #Hype #MovieNews
2.4678E+17	neutral	Creighton VB wins\u002c 15-8 in the 5th set. Jays now 9-1 (1-0 in MVC) and have HUGE match vs. Wichita State at 6 pm tomorrow.
2.64007E+17	neutral	Huge business trip for the team. Match in Philly tomorrow at 7 against Drexel
2.63347E+17	negative	Watching Friday After Next on VH1 sucks... Every other damn word is bleeped out. We all know what it really says. Just let it be. Damn
2.64076E+17	positive	Another day of ISS tomorrow. It won\u2019t even that bad.
2.59379E+17	neutral	Shaq Morris narrowed his list to Wichita State and Oral Roberts. He said he will likely make a final decision Monday. #shockers #mvc
2.63958E+17	positive	Directioners! Little Things video will be out at 8pm UK time tomorrow. Which means it will be 1:30am in India :) I\u2019ll be travelling! :\u2019(
2.63692E+17	neutral	During nap time I will: watch the end of Hart of Dixie\u002c set up Activity Corner for tomorrow\u002c & study more genetics stuff. #hotdiggitydog
2.4923E+17	neutral	Edsall gotta play the Gregg Williams tapes in the locker room before the game tomorrow.
2.35617E+17	neutral	@mahesha13 Ying wants to know if you still desire her Competition readers? She can bring them in tomorrow if so.
2.64046E+17	neutral	Tampa Bay Buccaneers vs Oakland Raiders Odds: Find out why each team will cover the spread on Sunday. http://t.co/fnPy1IGs
2.5482E+17	positive	I wish I have the ability to influence everyone to like Rui En hahaa c\u2019mon she\u2019s so cute
2.45767E+17	positive	Trill young savage finna walk around the crib naked tomorrow tho. Best believe!
2.53509E+17	neutral	I may have just splurged on this: \u2019Firefly: A Celebration (Anniversary Edition)\u2019 by Joss Whedon... #dontjudgeme http://t.co/XVL9Vpvb
2.63425E+17	positive	@martinamcbride Just found out that Justin Beiber is going to be in NYC when you are on Long Island December 7! I know Emma is a fan! :)
2.64019E+17	neutral	@steven_chivingt Yoo\u002c I got no school tomorrow\u002c so after work I can get on PSN if you\u2019ll be on.
2.53933E+17	negative	Its been 2 days since I last listened to #SuperScoreboard & I come back tonight & Rangers Debts is the 1st subject I hear. CHANGE THE RECORD
2.57737E+17	neutral	"New Shepard Fairey print: \""""Oh Susannah\"""" will be released October 18th via @obeygiantstore .  Check it out! http://t.co/M6WYy6oG"
2.63152E+17	neutral	Siapa duduk Putrajaya and can pick me up at the airport this Friday? Kite belanje minyak masak!
2.64079E+17	positive	Looks like my return flight is scheduled for November 9\u002c of course it\u2019s subject to change. At least I\u2019m stranded in Jerusalem\u002c what a city!
2.18954E+17	neutral	"\""""@RBKD: This just in: Rui En joins Elvin Ng & co. in CLIF2\u002c scheduled to air 18 Feb 12. Surprise?\"""""
2.63802E+17	neutral	NBA league pass till the 6th
2.62608E+17	negative	Drexel classes are cancelled monday and tuesday..now I just need work to be cancelled..
2.55914E+17	neutral	Thinking about going to Henryville tomorrow it\u2019s been7 months since the Tornado destroyed it. It\u2019s my home town I will take pictures
2.35014E+17	positive	Remember people\u002c Rui En\u2019s #PoeticJustice will debut on 11 Sept 12. See you again in 1 month\u2019s time! ;) http://t.co/MrEDLALt
2.64172E+17	positive	Even though we just play Troy this Saturday\u002c I still can\u2019t wait to watch Tennessee play! #truevolfan #gobigorange
2.58281E+17	negative	@badaxx_yella @fAY_PRiSSY @Pretty_tee1992 Whoever it is done pissed Ying and Yang off for the day\u002c I just pray they make up by Friday
2.2269E+17	neutral	#Logansport school board members got a preview of the district\u2019s ISTEP scores Monday night: http://t.co/y99p6vXn
2.64078E+17	positive	omfg\u002c tomorrow at 9 am I\u2019m going to order tickets for 1D on Oslo the 7th of May!!!! :D
2.4313E+17	negative	"\""""Unforgivable\"""" by Christina Grimmie..not quite feeling it yet. Then again\u002c I wasn\u2019t \""""quite feeling\"""" Safe & Sound til I heared it a 2nd time!"
2.64163E+17	neutral	@PresleyAutumn Gay. I know next Saturday I might go to the one in Knoxville
1.98049E+17	positive	Awesome show today with Jimmy Bryson. Tomorrow though we have Trent Anderson and Rhonda Rousey also more REO tickets to giveaway. #listenup
2.62459E+17	neutral	Pic: Jose Mourinho with Sun mingming (Chinese Basket ball player & one of the tallest men on earth.)  http://t.co/t7kuQVKr
2.51763E+17	positive	@davetaylor2112 Hey there David Taylor. Nice to have you along sir. How is your Friday? #mushroomfm
2.56496E+17	neutral	BRIEF-Kinder Morgan shares off 3 percent after the bell: NEW YORK\u002c Oct 11 (Reuters) - Kinder Morgan Inc :  * Sha... http://t.co/WAn9IXi6
2.64053E+17	positive	>> DIRECTIONERS!! NOW WE HAVE TO PROVE THAT WE ARE A BIG FAMILY!!   On Friday\u002c the movie to be released song... http://t.co/voP1boQW
2.31543E+17	positive	TOMORROW!!!! @ForeverTheDay will be playing at the Strawberry Festival in Watsonville from 11am - 12pm! Come out and support FTD!!
2.62847E+17	neutral	My July 18 Buy recommendation for HF with a TP of KES20 http://t.co/mv17FNBQ
2.62635E+17	positive	Monday is a Moon Day!  Enjoy a sleep-in tomorrow & a little extra rest.  Come to the Workshop with Harmony Lichty... http://t.co/tvkXm886
2.47099E+17	negative	@Jordilass you staying up for Monday\u2019s game. Don\u2019t fancy our chances with Krul\u002c colo and Tiote missing
2.62748E+17	neutral	Why sit at home Monday night when you can come to YOUNG LIFE?! Tomorrow @ 7:27! #westsalemyounglife
2.63749E+17	neutral	Ward 2 May Have Two Members on the DC State Board of Education http://t.co/6DsUHvgL
2.6406E+17	neutral	@DAISIA__Vu wellllll friday imma be with AJ. Sat imma be with my girls to shop\u002c get nails done && eyebrows. You coming?
2.64105E+17	positive	@Rastafaryebread I\u2019m so excited for the Magic game this Friday. We play Denver so don\u2019t un-follow me
