NA	sentiment	tweet
6.4148E+17	positive	"Okay, play jet set radio on the first xbox on a saturday afternoon really loud on your TV."
6.41484E+17	negative	@KonamiSupport yo wtf why can't you fix the severs on Xbox one for fob it's September 9th and again can't get on
6.41489E+17	positive	@1Reppin I would if I did not have school tomorrow but if you ever need one at day time you can count on me to. P.S Xbox gt DHG PROxELITE
6.41493E+17	neutral	@MathewTheDoctor and you have no xbox :( https://t.co/7mLF6IxzOR
6.41498E+17	neutral	@teft if your on Xbox playing some rift tomorrow do you think I can join plz plz
6.41511E+17	positive	Xbox giveaway from Gamespot. They are giving me points for doing this. They may give to you too. Sorry. https://t.co/u3GHcypKTs
6.41518E+17	positive	"Elite: Dangerous Will Be Available In Xbox One By October 6, Polygon Confirms: In just a couple months, the hi... http://t.co/M83Xc3GnWw"
6.41543E+17	positive	@BotEugeneeee it gets to Xbox tomoz so hopefully they send a new one on friday
6.41564E+17	positive	@ferrarimanf355 @TruthInsider @sicgamer @kafkasdad @TheRandomAnt yep! like 99% of Xbox 1st party games we can get it on steam
6.41576E+17	positive	@SexyLexyGamer How is the new patch I ask because I am away from my xbox till sat
6.41596E+17	neutral	"@Blay_Vision the mics are rubbish!!  Xbox need to produce better mics, luckily my spare pad has the 2nd headset port"
6.41599E+17	neutral	think I've come to the point in my life where I need to purchase an Xbox and reignite my 8th prestige black ops side
6.416E+17	positive	"If you had Castle Crashers on Xbox 360, it will be free today for Xbox One owners. This is incredible. https://t.co/xyVWQlHK6O"
6.41606E+17	neutral	.@DIRECTVService Still waiting for an answer regarding the Sunday Ticket app for Xbox One. I bought the package just to use on Xbox.
6.41607E+17	positive	just up rendering my 1v1 wednesday video if you want to 1v1 me just tweet me for xbox info! :) and good morning everyone
6.41619E+17	positive	"Due to the holiday, Monday's Xbox One at 1 has been moved to today! Tune in to http://t.co/lK8BLMPJ80 at 1 p.m. EDT."
6.41622E+17	neutral	WORLD HAS ABANDONED THE SYSTEM.  This is now centrally commanded just like Playstation or Xbox. https://t.co/KsUFmf5oLJ
6.41625E+17	positive	@shredz_cG ok just add and message me on xbox one I wont be on today but I will tomorrow
6.41627E+17	positive	@terruntz @DIRECTVService you can access Sunday Ticket inside the NFL App on Xbox One.
6.41628E+17	positive	i work till 3pm . yay lol cant wait till thursday and get paid . need to get back on xbox to lpay with @projectkaboom and @xSidShow
6.41631E+17	neutral	I tried the Xbox One preview....couldn't figure out how to fly. https://t.co/xcZqNO16Yr
6.41636E+17	positive	@DeeJ_BNG can an Xbox one user earn a year 1 PS4 exclusive weapon before the 15th?
6.41638E+17	positive	"@Thefly3st @ctparker910 good marketing plays a part in all that too, and yes for now it is, come november xbox wins, we getting windows 10"
6.41645E+17	neutral	"@JackDavies17_ Sorry for the delayed response, we are experiencing a high volume at the moment so a response may take a while. Was the Xbox"
6.41647E+17	positive	"Fallout 4 is due for release in just two months on November 10 for the Xbox One, PlayStation 4 and PC, but... http://t.co/4atImHU6Ii"
6.41649E+17	neutral	@EAAccess Having pre loaded FIFA 16 on Xbox One will I need to redownload an early access version to play on the 17th?
6.41653E+17	positive	"Im going on my xbox, then tea and I may do some HMW - wbu ? @1DayHoliday even college getting better"
6.41655E+17	positive	"@charlieINTEL @PlayStation Happy Birthday PlayStation, I may like Xbox more but I played PS 1 and 2 and loves it still have them too"
6.41657E+17	neutral	"@EAAccess I have NHL 16 Deluxe Edition pre-ordered and pre-loaded on Xbox one, do I have to download again tomorrow or will it just unlock?"
6.41663E+17	positive	@EliteDangerous your Xbox release on 6th of October is the exact same date as the Elite Wireless controller. Coincidence?
6.2309E+17	neutral	"@RossoneriBlog oh c'mon, you all know exactly what i meant. I never said Zlatan should be benched in 1st place. It's about possibilities."
6.23167E+17	positive	Can't wait to see the @ChelseaFC blues and that dude Zlatan on Saturday. I mean @TooIaZy
6.23401E+17	neutral	@hello_noto01 Zlatan!  Cavani has been unhappy about playing 2nd fiddle to Ibrahimovic... He's signing a new contract! Zlatan to MUFC?
6.23518E+17	neutral	"#ManUnited #transfernews Ronaldo -Ramos - Zlatan - Muller .If you could pick one to sign tomorrow , who would it be ? http://t.co/SIPAgVJjLm"
6.23533E+17	neutral	LOL Aulas still mad about the penalty Zlatan took a 2nd time a few month ago. I'm delighted by the fact that he is still butt-hurt about it!
6.23543E+17	positive	",.EXCLUSIVE.United agreed a four year deal with Zlatan ibarhimovic deal in may and are now in serious talks PSG"
6.23605E+17	positive	"2nd, Zlatan, Leo and Andres will have your defence heaving, Xavi popping it and ZZ owning your final third. https://t.co/zOu1t6uecL"
6.2365E+17	positive	We are certainly gonna see Verratti in the 2nd half. I'm like a kid waiting for his present ;-) Oh &amp; Zlatan starts so thats great. #PSGFIO
6.23817E+17	positive	"Zlatan to Milan may not be the best thing for both parties, He will be going to an un settled club, new coach (very tough personality) 1"
6.2412E+17	positive	@Ibra_official Your record of moving to a new country and winning the league is 2nd to none! Man Utd need ZLATAN and ZLATAN needs the EPL..
6.24167E+17	positive	"@ACM_Nicky Till Zlatan comes. He''ll play for PSG in the Super Cup on August 1st, then he's ours."
6.24171E+17	positive	Zlatan is still a beast. If he's replacing RvP then it's good business  https://t.co/M2IZ9Vv5KG
6.24182E+17	positive	Would love to see Zlatan in the Premier League. He may be an egotistical fruit loop but it would be fun #Zlatan
6.24295E+17	positive	"Can't wait til we play psg on Saturday night and Zlatan and van gaal hugging and joking with each other, press and fans wil go into meltdown"
6.24312E+17	neutral	Further: Zlatan is the captain of the Mon-Stars. (The plot involves him recruiting demons to take over world soccer).
6.24321E+17	positive	Zlatan = Costa? Zlatan is the 6th best Striker in the world?? http://t.co/RBbQoLX72f
6.24473E+17	positive	If Alexandre Lacazette does move to PSG does that mean that a Zlatan transfer may be in the making? #Ibrahimovic #soccer #futbol
6.24671E+17	positive	"Pedro, Ramos, Depay, Zlatan, GAITAN, Otamendi, Di Maria... Quiet day for #MUFC then... http://t.co/BwuZN1vUch"
6.24705E+17	positive	"Palace in talks with Dortmund player, Bolasie on the move and Zlatan has a warning for potential suitors... http://t.co/aBlAk15ikk"
6.24725E+17	positive	Goal for tomorrow= take a selfie with Zlatan.
6.24759E+17	neutral	@Jon_LeGossip Thoughts about the aubameyang rumors? Cover if Zlatan leaves? Or adding depth? Augustin a good 3rd Striker for UCL quality?
6.24767E+17	positive	Tomorrow will be an Amazing day!! Wanna know why!? I get to see Zlatan play! If he plays...
6.24938E+17	positive	If I get to watch Zlatan play today against Chelsea I may just lose my mind
6.25003E+17	negative	This may be our last chance to see Zlatan in the World Cup and FIFA totally fucked it up. Shocker.
6.25073E+17	positive	"Zlatan is BOSS. Elbows the fk outta Terry in the back of the head, then scores the 1st goal. #DareToZlatan #PSGCHE http://t.co/8JjCfZqZab"
6.2509E+17	positive	@JBcommentator Zlatan has many career highlights.....I think this may have trumped the lot!
6.25197E+17	neutral	"Non issue""@itsKiragu: Man U playing against PSG on Thursday, niggahs will get thrashed like shit, Zlatan and Cavani gonna castrate you"""
6.25389E+17	positive	@DanSanders123 @MoneyMitch624 @BleacherReport @espn HA I just saw this.. Made my Sunday.. Also Zlatan is really good at soccer Norris
6.25415E+17	negative	"Friend with connections just offered to let me meet Zlatan &amp; Co. in NJ tomorrow. Alas, my body sucks and I cannot."
6.25709E+17	negative	"So, about Zlatan... I don't want him. All reports are that he's not a good teammate. He'd be our 3rd DP Fwd, how do you work the 3 together?"
6.25834E+17	positive	"Manchester United v PSG Wednesday night. This time, I'll root for Zlatan the gawd."
6.25988E+17	neutral	"One word from Zlatan and he will keep quiet  ""@Crhedrys Lmaoooooo Hazard 3rd best? Make Zlatan catch Mourinho fes."""
6.25992E+17	positive	Zlatan and Wayne welcome to Chicago. Smile for the camera Wednesday night at Soldier Field. http://t.co/E2hcZ5UFAU
6.26071E+17	positive	"Our squad right now is good enough to challenge for the 3rd place, but if we sign Romagnoli, Witsel and Zlatan, i see us title condenders"
6.26125E+17	positive	I think I'd be pretty star struck if I got to meet Zlatan during the PSG vs Man Utd game tomorrow... @Ibra_official @PSG_English
6.26409E+17	positive	"Today may be the best day of my life, i get to see Zlatan."
6.26547E+17	neutral	so is Zlatan gonna play the 2nd half for us or nah?
6.26625E+17	positive	@BroadcastMoose @whufc_official Zlatan is the 3rd best player in the world.Much better than Hazard Jose
6.26638E+17	neutral	replace Zlatan with Harry Kane on 8 Aug.. #Doomed  https://t.co/jwZ5gSASRG
6.26688E+17	positive	I have a sneaking feeling we may just see Zlatan in a United shirt soon. Odds slashed from 20/1 to 5/1 ...
6.26688E+17	negative	@OccupyBears he fancied rolling the ball to Zlatan on the edge of the box early on and then he totally fucked up for PSG's 1st goal...
6.26811E+17	negative	fucking cunt. I hope he eats Zlatan's shit in retirement league. https://t.co/blH85NzExz
6.27196E+17	positive	Zlatan is the 5th highest paid athlete in the world
6.27265E+17	positive	French super cup tomorrow... Zlatan's future should be confirmed in the day after that.
6.27313E+17	neutral	@mattoak I still say it's Monday after Zlatan finishes game on Sunday... They're just prepping. They'll tease enough to gather the media.
6.27756E+17	neutral	Zlatan is a doubt for Friday's game at Lille with sprained ligaments in his knee. He had to be strapped up during the game last night. #PSG
6.27833E+17	neutral	@JenniferWegerup Hey Jennifer. What is your source for your article about Zlatan will be in Istanbul on the 6th of aug. Thanks a lot.
6.27918E+17	neutral	@_mindy_ @RetroUnited coz of Zlatan talking how he loves a fight. May make him show LVG just how he is truly world class.
6.28139E+17	positive	"Orun ni zlatan sun niyen smh""@ZIatanFacts: Zlatan once went to a movie, and it watched him for two hours. #ZlatanFacts"""
6.28338E+17	neutral	"I don't want to wake up tomorrow, without Zlatan. #Galatasaray @Ibra_official"
6.2851E+17	neutral	"Ibra recovery time is still unknown, the French League starts on Friday. PSG will play Lille, Zlatan is very much in doubt for that."
6.2857E+17	negative	"@MinoRaiola just because your hunger for more money Zlatan will play in a team that finished at the 10th place and struggle for top 5,shame"
6.28888E+17	positive	Zlatan says he may have played his last match for PSG. Get him over here NOW: https://t.co/E9EL2zv21c
6.2896E+17	positive	"Think Laurent Blanc may be the man to beat this season...Zlatan flanked by Di Maria &amp; Lucas,  Verratti, Motta &amp; Pastore/Matuidi in midfield"
6.29037E+17	positive	Flying to Paris tomorrow morning! First on the agenda is have a croissant and some frog's legs with Zlatan on the Eiffel tower.
6.29165E+17	positive	Zlatan Ibrahimovich. @zlatan_ibra9 Gracious LeBron James Images. You may want to check: http://t.co/IZJni9WhTB
6.29175E+17	neutral	"@DivinityHope Sure, someone who scored more goals than Zlatan and Edinson would be 4th string lol you retard"
6.29281E+17	positive	Has played with: - Messi in Argentina - CR7 in Madrid - Rooney in MU - and now with Zlatan at P$G . . . . . . . . simply Di Mar
6.29337E+17	neutral	@MilanEye I didn't buy your club to invest in Zlatan. I shall visit China tomorrow &amp; gift you a china-made zlaCHAN  8) #Taekwondo #staycalm
6.29344E+17	neutral	"@MrTransferNewss @FootbaIISources considering I'm 31st, it looks like Zlatan's about to disappear."
6.29787E+17	neutral	Zlatan's 20th goal of the season not enough for who concede twice late on to draw 2-2 with Caen...
6.30031E+17	positive	"when ppl r going crazy about the 1st day of #BPL, Zlatan's just being Zlatan. Buy his...whatever that he's selling!! http://t.co/h92lHCTTk8"
6.30172E+17	positive	"Scenes when Benzema walks out of tunnel tomorrow along with higuain , m'vila , Zlatan , Pele and Maradona. Lets smash hammers !! #COYG"
6.30665E+17	neutral	"#BWFC Manager Neil Lennon has said Saturday's 0-0 with Derby , illustrates just why he's been chasing Zlatan &amp; Neymar all summer long #SSNHQ"
6.30817E+17	neutral	@nananavy That &amp; Zlatan insisting on playing through pain for the 2nd half vs. Lyon. Why not just come off? 2-0 up anyway.
