NA	sentiment	tweet
6.38156E+17	positive	Won't be live tweeting the vma's tonight despite what you may have guessed. Watching Seinfeld instead. Thank you.
6.3818E+17	neutral	C'mon now the only black person on Seinfeld was the lawyer who was supposed to be an imitation of Cochrane https://t.co/ZCjNFyouJz
6.38231E+17	neutral	@KaineofTermina So that's a yes and a maybe for this reference. I'm not sure if anyone got the Seinfeld reference Wednesday.
6.3884E+17	positive	"The Magic Loogie is one of the cleverest scenes from Seinfeld ever. For your Tuesday evening pleasure, https://t.co/KAJfAoty1t."
6.3892E+17	neutral	"#IWishICouldForget tomorrow's ""General Knowledge Wednesday"" brought to you by a radio guy who sounds like Seinfeld when he's overly excited"
6.39089E+17	positive	"This may be the greatest thing I've seen in awhile, just because Seinfeld is the greatest show  https://t.co/sR0bol8sFv"
6.39146E+17	positive	Seinfeld may be the only thing I care about anymore
6.3922E+17	positive	@Msldemarco you wanna drink some beers and chat about Seinfeld in Bristol on Tuesday? Yeh. Sweet.
6.39234E+17	positive	No Coffee for you!!! Meet Larry Thomas The Soup Nazi from Seinfeld at City News on Sept 19 from 1pm-3pm as he... http://t.co/ywPobG5Pkp
6.39263E+17	positive	"@DSmithScenes will be listening to at work tomorrow. You invoke the name of Seinfeld, I expect greatness."
6.39277E+17	neutral	"Gonna watch Seinfeld, smoke a joint, and pass the hell out before going back to work at 2 jobs again tomorrow. #adultshit"
6.39821E+17	positive	Get your tickets to see Seinfeld http://t.co/mITSOjnYTy. He can still make you laugh.  He's performing next Friday! http://t.co/Ki4gSoQzUB
6.39908E+17	positive	"@jacktame Given your love of Kanye and my love of Seinfeld, I think you may dig this. https://t.co/uyGJAf4UCh"
6.39999E+17	positive	"Seinfeld's ""the contest"" may just be one of the best episodes ... #andthenthereweretwo"
6.40066E+17	positive	"@kanani_lol what a waste. It even has the last man on earth, Seinfeld, South Park and Monday night raw. Hulu is awesome"
6.40407E+17	positive	"@NACHO2813 @Joe_Schmucc But he is shirking the gap between him and Eddie year by year. No one is catching Seinfeld, but he may catch Eddie."
6.40558E+17	positive	"@morganameridius @disquietus now back in the day I watched a good bit. Friends, Seinfeld, 3rd Rock, 70s show. But as I got older not much"
6.40729E+17	positive	Little brother just asked me if I'm down to binge watch Seinfeld...there goes my Sunday night lolol.
6.40768E+17	neutral	"So like, he missed Seinfeld and Friends? And to think I was really starting to like this dude.  https://t.co/sxS4SGOGSk"
6.40944E+17	positive	@becky666 I've been watching Seinfeld since like the 5th grade
6.41171E+17	positive	@TheBestMicah Hulu you say? This and Seinfeld alone may be worth reactivating my subscription
6.41195E+17	positive	@sigridellis I may have read that in the way that Seinfeld greeted Newman.
6.41289E+17	neutral	@ColinCowherd @Mi_Crawford   I also thought Seinfeld episode for the hair but I'm going with 6th grade class photo.
6.41409E+17	neutral	"@Crimson_Smiles I was going to til  I saw ""hate Seinfeld"" .... Yea about that shirt..go ahead and wear Crimson to Knox Friday night"
6.41425E+17	positive	"@sethhinz haha! Seriously, though, it reminds me of the Seinfeld character Jimmy. ""Jimmy liked worship this Sunday.""  #chsocm"
6.41426E+17	positive	@Seinfeld2000 something has been bugging me lately. What if Seinfeld was current day? What if brand new episodes came out every Thursday?
6.41432E+17	positive	Interested to see what kind of ratings the U.S. Open final gets on Saturday with Serena presumably going for history up against CFB.
6.41432E+17	neutral	I'm pretty sure Serena ripped that match winning ace the same time USMNT game up their 3rd.
6.41432E+17	positive	And with Serena's 11th ace she wins the match vs her sister Venus
6.41432E+17	positive	History still in the making with Serena's win over sister Venus! #GrandSlam https://t.co/p56xxav8vv
6.41432E+17	negative	@bgtennisnation Serena can't fool me that 2nd set was a gift to Venus. She didn't want to beat her in 2 easy sets.
6.41432E+17	positive	Serena just needs to win two more matches to win the last 5 majors/4 in a single year/last 4 us opens https://t.co/dwz4tM0HBN
6.41432E+17	positive	Serena reaches her 7th semifinals of the #USOpen in a row. Two more matches to complete the Grand Slam.
6.41432E+17	negative	"@hbryant42 Venus missed so many neutral shots in 3rd set that she never let Serena feel the pressure; she let her off the hook, in a way."
6.41432E+17	positive	One of the most beautiful moments in tennis history! Nice hug! Serena defeats Venus in their 27th face-to-face... http://t.co/GPtPn3SWvO
6.41432E+17	positive	"Serena won, but big sister Venus gave her the flux! Congrats to both of them for giving us a great tennis match. https://t.co/brJ29dzm2X"
6.41432E+17	neutral	Serena defeat Venus again only this time Venus put up a fight and made to a 3rd set unlike last time i saw it #usopen
6.41433E+17	neutral	"In the 5th meeting of the sisters at the US Open, Serena defeats Venus to advance to the semis http://t.co/sk3S7lteui http://t.co/u2savhbyHw"
6.41433E+17	neutral	Serena has no mercy for her sister . 6-3 on the 3rd set and match #USOpen
6.41433E+17	positive	Serena vs. Vinci in the US Open Semis on Thursday!
6.41433E+17	positive	@jon_wertheim @BenRothenberg It played out like Serena took off the 2nd set. An in form Vika MIGHT make her pay. Might.
6.41433E+17	neutral	Serena w the biggest load of bs right there.   'It's gonna be tough. [Vinci] has nothing to lose and neither do I'  C'mon son.
6.41433E+17	positive	Dem born Venus come born Serena on top. Blessings on Blessings on Blessings.... May our children always excel and make us proud #USOpen
6.41434E+17	positive	"Happy for Serena. I want her to win the 22nd GS, tie Steffi and win the CYGS. @usopen #usopen"
6.41434E+17	positive	I hope every young girl watched the Williams sisters tonight. Serena may have won but they'll go down as the greatest sibling duo ever!
6.41434E+17	neutral	Serena is emotionally drained. Hope she has time to rest up before Thursday.
6.41434E+17	positive	Answer: Moi. Question: Who's seeing Serena play in the semifinals on Thursday?
6.41434E+17	positive	Serena be lettin oponents comeback in the 2nd set just to make the media feel better. That good #SerenaVsVenus
6.41434E+17	positive	"Sisterly love: After beating older sis Venus in 3rd set match at @usopen, Serena says, ""She's the best person I know."" (Cc:@alexa_pollock)"
6.41434E+17	negative	@DavidJonesRC Serena&gt;Venus yes.  If Asante Samuel doesn't drop an easy int Eli may not even be with Giants anymore.  You are Eli #overrated
6.41435E+17	neutral	"After an emotional battle, Serena beats Venus in the sisters' 14th Grand Slam matchup, 6-2, 1-6, 6-3. -Via @SportsCenter  @GCC_ElVaq"
6.41436E+17	positive	What's weird is Serena and Venus are a train ride away right now but I feel like they are goddesses who live on the sun
6.41436E+17	neutral	"Serena may have taken that match, but Venus wins.  So much class.  Just a good person. The same cannot be said about her sister.  #veealways"
6.41436E+17	neutral	"@MauriceBear21 she may beat Steffi or Serena's Open Era Record of titles, who knows at this point."
6.41437E+17	neutral	@AlexSanderNYC How can you give people tips to better their lives when u just sat on here slandering Serena over her body? #GetAGripSir
6.41437E+17	positive	"@SportsCenter: Serena remains on top! The younger Williams bts Venus in the sisters' 14th GS matchup, 6-2, 1-6, 6-3. http://t.co/Bl2LdYsQ9c
641436936536760320	positive	I'm man enough to admit that I proudly couldn't handle Serena's back shot. Babygirl may have the skrongest thigh/a$$ muscles in the world
641436949409042433	neutral	Can't take disrespect ppl show Venus! She's the 2nd best in women's draw-wins a set off Serena &amp; ppl say it's fixed. Such BS #SerenavsVenus
641438913748422656	neutral	@Calila1988 Serena looked like she wanted to cry majority of the 3rd set.
641439718920617984	positive	Serena may be the best female athlete of all time  https://t.co/PpLaOfJi6d
641439881588277248	neutral	You may think Venus and Serena are impressive, but are you aware of that one time my sister and I fought over a ham sandwich?
641440535593488384	positive	Serena won. The Cubs are winning in St. Louis. I'm enjoying sports lately. Too bad the Bears play this Sunday.
641441219835523072	positive	Go get it Serena!!!  Congrats!  https://t.co/QcdM1uO7bD
641441557816676352	neutral	Photo: Serena Williams defeats Venus Williams in the sisters' 5th meeting at the US Open; Serena heads to semifinal - @espn via @Breaking
641442191064330240	neutral	Who won serana or venus? My math teacher said she wont give us homework if serena wins on saturday
641442478579515392	positive	Serena Williams has won her 16th match over Venus Williams tonight. Serena attempts to reach the Grand Slam with... http://t.co/M7ldeMmOBF
641443950000148480	positive	U.S. Open Features Familiar Matchup as Serena and Venus Williams Meet For the 27th Time http://t.co/r4PE588SoR @RealSway
641444538431766528	positive	In the 27th Williams vs. Williams match, Serena saved her best for last: http://t.co/y2l32heh0Y http://t.co/mG6FnRPgXZ
641445384108290048	positive	Ok so Serena may have won but Venus wore hoops to the match and you know how I feel about hoops
641446032048451585	neutral	@ArleneNKelly and you will be procrastinating to see Serena make history on sunday?
641446874537332736	positive	Serena dominated in the end, a tough match for the win! https://t.co/QHjXSFz4Bi
641447364406841344	neutral	Know what's scary? Serena was mildly injured a little after Wimbledon and sat out before the US Open.  She could win with that formula.
641448087903424512	neutral	I feel Serena let Venus win the 2nd set
641448417558953984	positive	@NerdyWonka @terri_georgia My feeling Serena could win 2 straight set, but as a respect2 Venus and viewers she let Venus 2win 2nd set
641449051070857216	neutral	@TSN1200 @TSNHammer @TSNJR @TSNSteve Web Poll Question for tmo.  Did Serena tank the 2nd set for dramatic effect against Venus? #conspiracy
641451769638309892	neutral	Hi Serena May : may13_serena. Do u want to get FREE iPh0ne 6? Kindly check my bi0. Thx https://t.co/xEQUomb5eu
641457607975145472	neutral	I didn't get to see the Tennis match between Venus and Serena, But I did record it.....I will watch it tomorrow.....
641462065530576896	positive	Now that I've calmed down after watching Serena.... Do you realize how great tomorrow's Vika-Simona match is gonna be??
641469942877974528	positive	Serena Overpowers Venus To Reach 10th US Open SF; Azarenka v Halep Wednesday: Serena still has the upper hand ... http://t.co/FvfUSFNjFu
641472418616217600	neutral	Team Venus or Team Serena? On this night, it's Team Williams: Tuesday evening, home-country fa... http://t.co/HCYCzY6YIP #tennis #USOpen
641477750323322881	positive	Serena beat her sister Venus in the quarter finals.She is 2 matches away to the 4th successive Grand Slam in a row #USOpen2015
641484888542089216	neutral	Serena Tops Venus at U.S. Open: Serena Williams squeaked by Venus in the U.S. Open quarterfinals on Tuesday ev... http://t.co/nlutBANBSe
641485678761615360	positive	Venus was serving and passing better, but she donated some UFEs in the 3rd set. Serena played the big points better for the win. #USOpen2015
641487029058973696	neutral	'Serena' appeared on Tuesday 8 at the 20th place in the Top20 of Baton Rouge's Trends: http://t.co/wthHXGuUwA #trndnl
641489328632238080	neutral	Throwback Tuesday: Venus vs. Serena, 2015 Wimbledon: The last time the Williams sisters played each other was ... http://t.co/9NGsNZBqbz
641490544041066496	neutral	Not hating on Serena and she is 1 of the all time greats but @RealSkipBayless called her the greatest and she's not https://t.co/zGOaLGHPEZ
641493419446112256	neutral	No, Serena didn&amp;#x27;t throw the 2nd set against Venus http://t.co/dFktcmb88c #News #USA
641495629831663616	neutral	So, the 27th chapter of Serena vs. Venus sees the younger Williams move within 2 wins of a #SWeep15, though it took 3 sets to do it. #USOpen
641496948487376896	neutral	New post: No, Serena didn't throw the 2nd set against Venus"" http://t.co/c8GFOWhU7m"
6.415E+17	positive	@Omojuwa serena won her Q/final match against venus. she will play unseeded italian roberta vinci in the semis on Thursday #USOpen2015
6.41507E+17	neutral	Serena gets past sister Venus in U.S. Open quarterfinals: For stretches of the 27th edition of Williams vs. Wi... http://t.co/FaRuIcJ1pQ
6.41508E+17	neutral	It was so good venus killed serena the 2nd set but serena won the game with an ace  https://t.co/qZJMW0y7gP
6.4151E+17	neutral	"Serena and Venus Williams faced off in a historic match-up at the 2015 U.S. Open on Tuesday, and many celebrities... http://t.co/QYtABftKYZ"
6.41511E+17	neutral	7 things you may not know about Serena and Venus Williams http://t.co/T7XkOn3wfQ via @TIME
